48.3,108.9,-85.5
48.6,111.7,-84.4
48.8,114.5,-83.9
48.7,117.3,-86.7
48.9,120.1,-86.8
49.2,122.9,-85.1
49.4,125.8,-84.2
49.5,128.6,-85
49.5,131.4,-86.5
49.6,134.2,-86.9
49.9,137,-85.3
50.1,139.8,-85.5
50.2,142.7,-86.2
50.4,145.5,-85.3
50.6,148.3,-84.7
50.8,151.1,-83.8
51,153.8,-82.8
51.3,156.6,-81.6
51.5,159.4,-81.1
51.6,162.2,-80.9
51.8,165,-81
51.9,167.8,-81.5
52,170.7,-81.9
52.1,173.5,-82.7
52.2,176.4,-83.4
52.3,179.3,-84.3
52.4,182.1,-84.8
52.5,185,-85.1
52.7,187.8,-85.1
52.8,190.6,-85
53,193.4,-84.8
53.1,196.3,-85.5
53.2,199.2,-86.3
53.3,202.2,-87.6
53.3,205.1,-88.8
53.4,208.1,-90.3
53.3,211.1,-92.6
53.3,214.2,-94.5
53.2,217.4,-98.1
52.9,220.8,-103.9
52.5,224.4,-111.3
50.5,230.3,-141.1
50.7,233.2,-139.7
50.8,236.2,-140
51,239.2,-139.8
51.5,241.7,-135.3
52.1,244.1,-130.2
50.4,251.6,-156.1
48.2,258.5,-188
48.7,261.1,-183
49.1,263.9,-180.3
49.6,266.4,-175.8
50,268.9,-171.5
50.4,271.6,-168.5
50.8,274.3,-165.1
51.2,276.9,-161.8
51.7,279.4,-158.1
74.8,28.1,287.5
73.2,28.3,267.1
72.6,29.3,259.7
74.6,34.7,281
75.9,38.2,294.7
38.3,-7,-147.2
35,-8.4,-188.2
36.5,-3.5,-172
41.6,9.5,-117.9
41.1,11.7,-125.3
43.3,18.2,-102.6
43.6,21.2,-101.2
43.8,24.2,-100.1
44.2,27.3,-97.4
41.9,33.4,-131.1
42.5,38.1,-126.9
42.7,41.1,-126.8
43.4,44.5,-119.6
44.1,47.8,-114
44.6,51,-109
45.3,54.2,-102.8
46.3,57.6,-92.9
46.7,60.6,-90.4
46.8,63.5,-90.3
47,66.3,-89.7
47.3,69.2,-88.7
47.4,72,-88.8
47.5,74.8,-89.7
47.7,77.7,-89.8
47.5,80.3,-94
47.2,83,-99.2
47.4,85.9,-99.5
47.7,88.8,-97.4
48,91.7,-95.9
48.3,94.5,-93.8
48.7,97.4,-91.4
49,100.3,-89.2
49.3,103.1,-87.1
49.6,106,-85.4
49.8,108.8,-84.4
50.1,111.6,-83.5
50.2,114.4,-83.3
50.2,117.2,-86.2
50.3,120.1,-86.1
50.6,122.9,-84.6
50.8,125.7,-83.8
50.8,128.5,-85.9
50.9,131.3,-86.5
51.1,134.1,-85.6
51.4,136.9,-84.4
51.5,139.8,-84.8
51.7,142.6,-85.1
51.9,145.4,-84.2
52.1,148.2,-83.6
52.3,150.9,-82.6
52.5,153.7,-81.5
52.8,156.5,-80.3
53,159.3,-79.7
53.2,162.1,-79.5
53.3,164.9,-79.5
53.4,167.7,-79.9
53.5,170.5,-80.5
53.6,173.4,-81.1
53.7,176.2,-81.7
53.8,179.1,-82.5
54,181.9,-82.9
54.1,184.8,-83.1
54.3,187.6,-83
54.4,190.4,-82.5
54.6,193.2,-82.4
54.7,196,-82.7
54.9,198.9,-83.1
54.9,201.8,-84.7
54.9,204.8,-86
55,207.7,-87.2
55,210.7,-89
54.9,213.8,-92.1
54.9,217,-95.1
54.7,220.3,-100.1
54.4,223.8,-106.3
51.8,230.4,-142.4
51.7,233.8,-146.4
51.8,236.9,-147.2
52.1,239.7,-145.4
52.4,242.4,-142.9
52.6,245.5,-143.4
52.8,248.4,-142
51.2,256,-167.6
50.2,261,-183.5
50.7,263.7,-179.7
51.2,266.2,-175
51.6,268.8,-171.4
52,271.4,-167.8
52.5,274,-163.7
52.9,276.5,-159.8
53.3,279.1,-156.6
74,25.5,267.7
74.3,27.7,270.1
74.8,30.2,275.1
73.1,29.5,253.5
75.5,34.7,280.6
77.8,41.2,305.3
38.9,-6.9,-159.5
42.3,3,-123.1
42.6,8.9,-122.8
42.7,11.7,-124.5
43.9,15.9,-111.3
45.2,21.4,-98.8
45.3,24.1,-100.2
45.7,27.3,-97
43.2,31.8,-131.6
43.9,36.6,-126.9
44.1,39.6,-125.8
44.1,42.4,-127.9
45.5,46.3,-112.9
46,49.5,-108.8
46.8,52.8,-100.9
47.7,56.2,-92.7
48,59.1,-90.3
48.2,62,-89.9
48.4,64.9,-89.4
48.6,67.7,-88.7
48.8,70.5,-88.8
48.9,73.3,-89.7
49,76.2,-89.5
48.8,78.8,-94
48.6,81.5,-98.6
48.7,84.4,-99.1
49,87.3,-97.5
49.3,90.2,-95.7
49.7,93.1,-93.7
50,95.9,-91.3
50.4,98.8,-88.9
50.7,101.7,-86.9
51,104.5,-85.1
51.2,107.3,-83.9
51.4,110.1,-83
51.6,113,-82.6
51.6,115.8,-84.4
51.7,118.6,-85.9
51.9,121.4,-84.9
52.2,124.2,-83.4
52.3,127,-84.4
52.3,129.8,-86.3
52.5,132.6,-85.7
52.8,135.4,-84
52.9,138.2,-83.9
53,141.1,-84.3
53.2,143.9,-83.6
53.4,146.7,-83
53.7,149.4,-82.1
53.9,152.2,-80.8
54.2,155,-79.6
54.4,157.7,-78.7
54.6,160.5,-78.3
54.7,163.3,-78.3
54.9,166.1,-78.5
55,169,-78.9
55.1,171.8,-79.4
55.2,174.6,-80
55.3,177.5,-80.5
55.4,180.3,-81
55.6,183.1,-81.1
55.7,186,-81.1
55.9,188.7,-80.8
56.1,191.5,-80.3
56.3,194.3,-80.1
56.4,197.2,-80.2
56.5,200.1,-81.3
56.5,203,-82.4
56.5,206,-84.5
56.6,208.9,-85.2
56.6,212,-87.8
56.6,215.1,-90.7
56.5,218.2,-93.7
56.4,221.4,-97.4
55.7,225.4,-108.7
53.5,231.7,-141.3
53.2,235.3,-147.8
53.4,238.3,-147.6
53.4,241.5,-148.6
53.6,244.5,-148.2
53.8,247.5,-148
54.1,250.2,-146
54.7,252.6,-140.6
52.5,259.7,-173.4
52.2,263.5,-179.2
52.7,266.1,-175.3
53.1,268.7,-171.1
53.6,271.2,-167.1
54,273.8,-163.3
54.4,276.4,-160
54.8,279.1,-157.1
64.1,2.6,143.8
73.5,23.3,251
74.6,27.5,261.3
75.7,32.7,272.3
71.9,29,224.8
78.6,41,303.8
77.9,41.8,294.6
43,-2.1,-128.6
43.3,1,-127.6
46.6,10.5,-91.4
44.2,11.8,-123.4
44.8,15.2,-118.6
45.9,19.1,-107.2
46.4,22.5,-102.2
46.8,25.6,-99.6
47.3,28.7,-96
44.4,30,-135.2
44.8,33.2,-132
45.4,38,-126.9
46.3,42.9,-118.9
47.2,46.4,-110.1
47.7,49.6,-105.4
49,54.7,-92.3
49.4,57.7,-90.2
49.5,60.5,-90
49.8,63.4,-89
50,66.2,-88.8
50.1,69,-89.1
50.3,71.9,-88.9
50.4,74.7,-89.2
50.3,77.4,-92.7
50,80,-98.3
50.1,82.9,-99
50.4,85.8,-97.7
50.7,88.7,-95.6
51,91.6,-93.5
51.3,94.4,-91.2
51.7,97.3,-88.8
52,100.2,-86.4
52.3,103,-84.8
52.6,105.9,-83.6
52.8,108.7,-82.6
53,111.5,-81.8
53.1,114.3,-82.7
53.1,117.1,-85.1
53.2,119.9,-85
53.5,122.7,-83.6
53.7,125.5,-83.3
53.7,128.3,-85.3
53.8,131.2,-85.4
54.1,134,-84
54.3,136.7,-83.3
54.4,139.6,-83.5
54.6,142.4,-82.9
54.8,145.2,-82.5
55,147.9,-81.6
55.3,150.7,-80.2
55.5,153.5,-79.1
55.8,156.2,-78
56,159,-77.5
56.1,161.8,-77.2
56.3,164.6,-77.4
56.4,167.4,-77.7
56.5,170.2,-77.9
56.6,173.1,-78.4
56.8,175.9,-78.8
56.9,178.7,-79.1
57,181.5,-79.3
57.2,184.3,-79
57.4,187.1,-78.8
57.6,189.9,-78.5
57.7,192.7,-78.3
57.9,195.5,-78.2
58,198.4,-79
58.1,201.3,-79.6
58.1,204.2,-81.1
58.2,207.2,-82.6
58.2,210.1,-84.1
58.2,213.2,-86.9
58.2,216.2,-89
58.1,219.4,-92.5
57.8,222.9,-98.6
56.8,227.4,-114.8
55,233.2,-142.3
54.9,236.5,-145.7
55,239.6,-146.5
55.1,242.7,-147.2
55.2,245.8,-148
55.4,248.9,-148.1
55.6,251.9,-147.7
55.9,254.5,-144.7
54.2,261,-172.4
54.4,264,-171.8
54.6,267,-170.9
55,269.6,-167
55.3,272.4,-165
55.6,275.3,-163.6
55.9,278.1,-161.7
66.3,3.2,156.7
68.3,10.6,178.5
73,22.7,231.2
74.9,27.3,252.4
66.2,19.4,143.3
79.4,40.8,302.3
77.4,40.7,276.7
47.5,3.2,-92.4
44.9,2.5,-127.1
48.7,11.4,-82.5
45.6,10.2,-123.6
46.1,13.5,-119.6
46.6,16.9,-114.8
47.9,22.4,-102.4
48.4,25.6,-98.1
48.5,28.5,-98.3
46.6,32,-126.5
46.9,36.5,-125.6
47.8,41.4,-118.1
48.5,44.9,-110.6
49,48,-106.1
50,51.6,-95.6
50.6,54.8,-89.9
50.8,57.6,-89.9
51,60.4,-89.6
51.2,63.3,-89.1
51.4,66.2,-88.8
51.5,69,-88.8
51.7,71.8,-88.7
51.8,74.6,-88.9
51.5,77.2,-95.8
51.4,79.9,-98.9
51.6,82.8,-98.2
51.9,85.7,-96.6
52.2,88.6,-94.5
52.5,91.5,-92.3
52.9,94.4,-90
53.2,97.3,-87.5
53.5,100.1,-85.3
53.8,103,-83.9
54,105.8,-82.7
54.3,108.6,-81.8
54.5,111.4,-81.1
54.5,114.2,-82.2
54.5,117,-84.6
54.7,119.8,-84.6
54.9,122.6,-83.2
55.1,125.4,-83
55.1,128.3,-84.5
55.3,131.1,-84.7
55.5,133.9,-83.6
55.7,136.7,-82.9
55.9,139.5,-83
56.1,142.3,-82
56.3,145.1,-81.6
56.5,147.8,-80.5
56.8,150.6,-79.2
57,153.4,-78.1
57.2,156.1,-77
57.4,158.9,-76.6
57.6,161.7,-76.4
57.7,164.5,-76.4
57.9,167.3,-76.5
58,170.1,-76.9
58.1,172.9,-77.2
58.3,175.7,-77.5
58.4,178.5,-77.5
58.6,181.3,-77.2
58.8,184.1,-76.9
58.9,186.9,-76.9
59.1,189.7,-76.7
59.2,192.5,-76.7
59.4,195.3,-76.9
59.5,198.2,-77.4
59.6,201,-77.7
59.7,204,-79.1
59.7,206.9,-80.6
59.7,209.9,-82.6
59.8,212.9,-84.3
59.7,216,-87.2
59.6,219.1,-90.4
59.4,222.6,-96.3
58.8,226.6,-107.3
56.7,232.8,-139.2
56.6,236.1,-142.8
56.7,239.3,-143.8
56.8,242.3,-144.2
56.9,245.4,-145.1
57,248.5,-146
57.1,251.7,-147
57.2,254.8,-147.6
56.9,258.7,-154.5
56.9,262,-156.6
56.8,265.6,-161.1
56.9,268.9,-162.6
57,272,-162.7
57.2,275,-162.4
57.4,278,-161.5
67.4,3.3,157.3
67.8,6,160.9
73.6,22,226
67.3,20.4,142.8
81,45.1,308.8
51.7,13.2,-63
47.2,11.7,-122.7
47.7,15,-118.4
48.3,18.4,-113.3
49.3,22.3,-102.5
49.7,25.4,-99.7
50.5,29,-91.4
48.4,30.9,-121.8
48.2,33.5,-125.6
48.4,36.5,-125
49.2,40,-117.1
49.8,43.2,-112.2
50.4,46.6,-105.7
51.4,50.1,-96
51.9,53.2,-90.6
52.1,56.1,-90.3
52.3,58.9,-90.1
52.5,61.8,-89.9
52.7,64.7,-89.1
52.9,67.5,-88.3
53,70.3,-88.5
53.2,73.2,-88.6
52.9,75.7,-95.1
52.7,78.4,-98.9
52.9,81.3,-98.1
53.2,84.2,-96.4
53.6,87.1,-94.3
53.9,90,-92.2
54.2,92.9,-90.1
54.5,95.8,-87.6
54.9,98.6,-85.2
55.2,101.5,-83.5
55.4,104.3,-82.3
55.6,107.1,-81.3
55.9,109.9,-80.3
56,112.7,-80.7
56,115.5,-82.9
56,118.3,-84.4
56.2,121.1,-83.7
56.5,123.9,-82.6
56.5,126.8,-83.6
56.6,129.6,-84.6
56.8,132.4,-84.2
57.1,135.2,-82.6
57.2,138,-82.4
57.5,140.8,-81.4
57.7,143.6,-80.8
57.9,146.3,-80.1
58.1,149.1,-78.7
58.4,151.9,-77.5
58.6,154.6,-76.6
58.8,157.4,-75.9
59,160.2,-75.5
59.1,163,-75.3
59.3,165.8,-75.4
59.4,168.6,-75.6
59.6,171.4,-75.9
59.7,174.2,-76
59.8,177,-76.1
60,179.7,-75.4
60.2,182.5,-74.8
60.4,185.3,-74.7
60.5,188.1,-74.9
60.7,190.9,-74.9
60.8,193.7,-75.5
60.9,196.6,-75.9
61.1,199.4,-75.9
61.1,202.3,-76.9
61.2,205.2,-77.9
61.3,208.1,-79.6
61.3,211.1,-81
61.3,214.1,-83.4
61.3,217.3,-86.4
61.2,220.4,-89.2
60.9,223.9,-95.9
59.9,228.5,-113.3
58.4,233.9,-136.8
58.3,237.3,-140.4
58.4,240.4,-141.1
58.6,243.5,-141.9
58.6,246.6,-142.9
58.8,249.7,-143.6
58.8,252.8,-144.7
58.9,256,-146.3
58.9,259.3,-148.3
58.9,262.7,-151.1
58.9,266.1,-153.5
58.9,269.5,-156.4
58.9,272.8,-157.8
59.1,275.9,-158
59.3,278.9,-157.9
68.7,5.5,158.1
68.9,9.8,157
72.5,17.7,201.1
66.8,15.8,123.7
79.8,42.2,282.4
53.6,12.5,-55.6
56,18.2,-26.3
49.2,15,-118.1
49.8,18.4,-112.5
50.7,22.2,-102.6
51.1,25.4,-99.4
51.9,28.9,-91.6
52.5,32.2,-85.6
49.8,32.1,-123.7
49.6,34.8,-127.4
50.4,38.3,-119.8
51.1,41.7,-112.6
51.8,45.1,-105.5
52.6,48.5,-97.2
53.4,51.9,-88.7
53.5,54.6,-89.9
53.6,57.4,-90.2
53.8,60.3,-89.9
54,63.1,-89.7
54.2,66,-88.2
54.4,68.9,-87.6
54.6,71.7,-87.8
54.1,74.2,-95.9
54.1,77,-98.6
54.3,79.8,-98.1
54.6,82.7,-96.5
54.9,85.6,-94.4
55.2,88.5,-92.2
55.5,91.4,-90.1
55.9,94.3,-87.7
56.2,97.2,-85.1
56.5,100,-83
56.8,102.8,-81.7
57,105.7,-80.8
57.2,108.5,-79.9
57.4,111.3,-79.6
57.4,114.1,-81
57.4,116.9,-83.6
57.6,119.7,-83.7
57.8,122.5,-82.8
57.9,125.3,-82.6
58,128.1,-84.5
58.1,130.9,-85
58.4,133.7,-82.8
58.6,136.5,-82
58.8,139.3,-81
59,142.1,-80.2
59.2,144.8,-79.7
59.5,147.6,-78.3
59.7,150.4,-77
59.9,153.1,-76.1
60.2,155.9,-75.3
60.4,158.7,-74.7
60.5,161.4,-74.4
60.7,164.2,-74.5
60.8,167,-74.6
60.9,169.8,-74.8
61.1,172.6,-74.9
61.3,175.4,-74.5
61.5,178.1,-73.6
61.7,180.9,-72.9
61.8,183.7,-72.9
62,186.5,-73.1
62.1,189.3,-73.6
62.2,192.1,-73.9
62.3,195,-74.5
62.5,197.8,-74.5
62.6,200.6,-74.7
62.7,203.5,-75.2
62.8,206.4,-76.1
62.9,209.3,-77.9
62.9,212.3,-79.8
62.9,215.3,-82.1
62.8,218.5,-85.3
62.7,221.7,-89.4
62.3,225.5,-98.3
60.9,230.7,-120.5
60.1,235.1,-134.9
60.1,238.4,-137.9
60.2,241.5,-139
60.3,244.6,-139.8
60.4,247.8,-140.9
60.5,250.9,-141.6
60.6,253.9,-142.3
60.6,257.1,-143.7
60.7,260.4,-145.4
60.7,263.7,-147.4
60.8,266.9,-149
60.8,270.2,-151
60.9,273.5,-152.6
61,276.6,-153.2
69.5,3,155.8
72.6,15.1,189.6
71.8,15.8,178.3
69.1,19.6,137.1
85.4,47,343.6
49.5,1.2,-122.7
54.9,13.7,-57
50.8,12.4,-114
50.6,14.9,-118.7
51.2,18.3,-113
52.1,22.1,-103.5
52.6,25.4,-98.8
53.3,28.8,-92.3
53,31.1,-98.5
51.2,32,-124.1
51.2,34.8,-126.4
51.8,38.2,-120.2
52.6,41.7,-111.7
53.6,45.3,-100.4
54.7,50.3,-89.6
54.9,53.2,-89.3
55,56,-90
55.1,58.8,-90.5
55.3,61.7,-89.4
55.6,64.6,-87.9
55.8,67.4,-87.9
55.9,70.2,-87.7
55.4,72.7,-97.4
55.5,75.5,-97.7
55.6,78.3,-98.2
55.9,81.2,-96.4
56.2,84.1,-94.5
56.6,87,-92.2
56.9,89.9,-90.1
57.2,92.8,-87.6
57.5,95.7,-85.3
57.9,98.5,-82.8
58.1,101.4,-81.1
58.4,104.2,-80.2
58.6,107,-79.5
58.8,109.8,-78.8
58.9,112.6,-79.4
58.9,115.4,-81.8
58.9,118.2,-83.5
59.1,121,-83.1
59.3,123.8,-82.5
59.4,126.6,-83.5
59.4,129.4,-85.2
59.7,132.2,-83.5
59.9,135,-82
60.2,137.8,-80.8
60.4,140.6,-79.7
60.6,143.4,-79.3
60.8,146.1,-77.9
61.1,148.9,-76.8
61.3,151.6,-75.6
61.5,154.4,-74.6
61.7,157.2,-74
61.9,159.9,-73.6
62,162.7,-73.6
62.2,165.5,-73.8
62.3,168.3,-73.9
62.5,171.1,-74
62.7,173.9,-73.3
62.9,176.6,-72
63.2,179.3,-70.2
63.3,182.1,-70.8
63.4,184.9,-71.5
63.5,187.8,-72.3
63.6,190.6,-72.8
63.8,193.4,-73
63.9,196.2,-73
64.1,199,-72.9
64.2,201.8,-73.5
64.3,204.7,-74
64.4,207.6,-74.9
64.5,210.5,-76.1
64.4,213.6,-78.9
64.4,216.6,-81.2
64.4,219.7,-83.8
64.2,223.1,-89.7
63.6,227.1,-100.7
62.5,232,-119.9
61.9,236.2,-131.7
61.8,239.6,-135.7
61.8,242.7,-137.2
61.9,245.8,-138.1
62.1,248.9,-138.6
62.2,252,-139.3
62.3,255.1,-140.1
62.4,258.3,-141.4
62.5,261.4,-142.6
62.5,264.7,-144.2
62.6,267.9,-145.5
62.6,271.1,-147.2
62.7,274.3,-148.5
62.8,277.5,-149.5
70.7,4,155.9
73.5,14.8,187.5
68.7,14.1,120.2
68,15.2,109.4
69.7,19.8,129.2
84.3,45.8,317.1
55.3,9.7,-68
56.8,14.3,-50.7
51.9,14.6,-120.8
52.6,18.1,-114
53.4,21.9,-104.9
53.9,25.1,-100.5
54.5,28.4,-95.3
50.3,26.6,-153.9
52.6,33.3,-125.6
53.1,36.5,-121.3
53.9,40.1,-112.8
54.8,43.6,-103.1
55.8,47.3,-91.7
56.1,50.2,-89.4
56.2,53,-90.9
56.3,55.8,-91.5
56.6,58.7,-89.8
56.8,61.6,-88.4
57,64.5,-87.7
57.2,67.3,-87.5
56.9,69.9,-93.8
56.8,72.6,-97.5
56.9,75.4,-98.6
57.1,78.3,-97.3
57.4,81.2,-95.3
57.7,84.1,-93.2
58.1,87,-91
58.4,89.9,-88.9
58.7,92.8,-86.6
59,95.6,-84.2
59.3,98.5,-81.9
59.6,101.3,-80.2
59.8,104.1,-79.3
60,106.9,-78.7
60.2,109.7,-78.2
60.3,112.5,-78.8
60.3,115.3,-81.1
60.3,118.1,-83.2
60.5,120.9,-83
60.7,123.7,-82.7
60.8,126.5,-83.3
60.8,129.4,-84.9
61.1,132.1,-83
61.4,134.9,-81.6
61.6,137.7,-80
61.8,140.5,-79.1
62,143.3,-78.4
62.3,146,-77.1
62.5,148.8,-76
62.7,151.5,-74.8
63,154.3,-73.9
63.1,157.1,-73.5
63.3,159.8,-73.2
63.5,162.6,-73.1
63.6,165.4,-73.2
63.8,168.2,-73.3
64,171,-72.6
64.2,173.7,-71.6
64.5,176.4,-69.7
64.7,179.1,-68.4
64.8,181.9,-69.4
64.9,184.7,-70.1
65,187.6,-71.3
65.1,190.4,-71.8
65.2,193.2,-71.9
65.4,196.1,-72.2
65.5,198.8,-72.1
65.6,201.7,-72.4
65.8,204.5,-72.8
65.9,207.3,-73.3
66,210.2,-74.3
66,213.2,-75.9
66,216.3,-79.1
66,219.4,-81.6
65.8,222.7,-86.9
65.4,226.5,-95.7
64.4,231.1,-112.8
63.7,235.6,-126.7
63.6,239,-130.9
63.5,242.4,-134.9
63.6,245.5,-135.9
63.7,248.6,-136.6
63.8,251.6,-137
63.9,254.7,-137.5
64,257.8,-138.7
64.1,261,-139.9
64.2,264.1,-140.9
64.3,267.3,-142.1
64.4,270.5,-143.3
64.5,273.7,-144.6
64.6,276.9,-145.7
70.8,3.3,142.7
71.5,8.6,148.8
72.6,12.4,160.7
68.8,12.4,106.1
70.2,17.7,121.8
68,16.6,91.3
56.5,9.3,-71.5
57.7,13.6,-56.3
59.8,18.9,-30.4
54,18,-114.9
54.7,21.6,-106.7
55.3,25,-101.1
55.7,28.2,-97.5
53.9,31.6,-127.2
54.4,34.9,-122.6
55,38.3,-116.4
55.9,41.9,-106.6
57,45.7,-92.9
57.5,48.8,-88
57.5,51.5,-91
57.6,54.3,-91.7
58,57.3,-88.9
58.2,60.2,-88.4
58.4,63,-87.7
58.4,65.8,-88.8
58.2,68.3,-94.7
58.1,71,-98.6
58.2,73.9,-98.4
58.5,76.8,-97.2
58.8,79.7,-95.2
59.1,82.6,-93
59.4,85.5,-91
59.7,88.4,-88.9
60,91.3,-86.7
60.3,94.1,-84.5
60.6,97,-82
60.9,99.8,-80
61.2,102.7,-78.8
61.4,105.5,-78.3
61.6,108.3,-77.8
61.7,111,-77.8
61.8,113.8,-79.1
61.7,116.6,-82
61.8,119.4,-83
62,122.2,-82.9
62.1,125,-82.9
62.2,127.9,-83.9
62.3,130.7,-84.7
62.7,133.4,-81.7
62.9,136.2,-80.1
63.2,139,-79
63.4,141.8,-78.1
63.6,144.5,-77
63.8,147.3,-75.8
64.1,150,-74.5
64.3,152.8,-73.6
64.5,155.6,-73
64.7,158.3,-72.8
64.8,161.1,-72.7
65,163.9,-72.8
65.1,166.7,-72.6
65.3,169.4,-71.8
65.6,172.2,-70.4
65.9,174.8,-68
66.1,177.5,-66.9
66.2,180.3,-67.3
66.3,183.2,-68.6
66.4,186,-69.8
66.5,188.9,-70.8
66.6,191.7,-71.1
66.7,194.5,-71.1
66.9,197.3,-71
67.1,200.1,-71
67.2,202.9,-71.5
67.3,205.7,-72
67.4,208.6,-72.9
67.5,211.5,-73.4
67.5,214.4,-75.2
67.5,217.5,-77.9
67.5,220.7,-81
67.2,224.1,-87.4
66.6,228.3,-100.5
65.8,232.7,-114.5
65.4,236.7,-124.1
65.1,240.3,-130.6
65.2,243.6,-132.9
65.2,246.7,-134.2
65.3,249.8,-135
65.5,252.8,-135.3
65.6,255.9,-135.8
65.7,259,-136.7
65.8,262.1,-137.8
65.9,265.3,-138.8
66,268.4,-139.7
66.1,271.6,-140.9
66.2,274.7,-141.8
73,3.2,158.4
69.8,2.4,111.3
71.4,9.4,129.4
69.1,9.8,94.6
69.4,14.6,95.2
50.4,-9.8,-166.5
50.9,-6.2,-161.7
45.5,-11.1,-237.5
59.3,16.4,-55.9
54.9,13.1,-119.1
54.8,15.8,-122.3
55.6,19.5,-113.7
56.5,23.3,-103.4
56.7,26.2,-102.7
58.1,30.5,-85.9
55.4,31.6,-126.2
55.7,37.5,-126.5
57.8,42.3,-99.4
58.5,45.7,-92.2
58.8,48.6,-90.4
58.8,51.3,-93.1
59,54.2,-91.8
59.3,57.1,-90.3
59.6,60.1,-88.7
59.6,62.8,-90.6
59.7,65.6,-90.6
59.3,68,-99.7
59.5,70.9,-98.8
59.7,73.8,-97.8
60,76.7,-96.2
60.3,79.7,-94
60.6,82.6,-92
60.9,85.5,-90
61.2,88.3,-87.9
61.5,91.2,-85.8
61.8,94.1,-83.5
62.1,96.9,-81.1
62.4,99.8,-79.2
62.6,102.6,-78.1
62.8,105.4,-77.6
63,108.2,-77.2
63.1,111,-77.3
63.2,113.8,-78.5
63.2,116.5,-81.5
63.2,119.4,-82.7
63.4,122.2,-82.7
63.5,125,-83
63.6,127.8,-83.6
63.8,130.6,-84.3
64.1,133.4,-81.2
64.4,136.1,-79.5
64.6,138.9,-78.5
64.8,141.7,-77.1
65.1,144.4,-76
65.3,147.2,-74.7
65.5,149.9,-73.5
65.8,152.7,-72.6
65.9,155.5,-72.2
66.1,158.2,-72.1
66.2,161,-72.1
66.4,163.8,-72.1
66.6,166.6,-71.6
66.8,169.3,-70.2
67.1,172,-68.3
67.4,174.6,-65.7
67.6,177.4,-65.6
67.7,180.1,-65.8
67.7,183,-67.7
67.8,185.9,-69.2
67.9,188.8,-70.6
68,191.6,-70.5
68.2,194.3,-70.3
68.3,197.1,-70.2
68.5,199.9,-70.2
68.6,202.7,-70.4
68.8,205.5,-70.3
68.9,208.4,-71.1
69,211.2,-71.8
69.1,214.1,-72.6
69.1,217.2,-75.3
69,220.3,-78.7
68.8,223.8,-84.6
68.2,227.9,-97.5
67.5,232.2,-111
67.1,236.2,-120.4
66.8,239.9,-127.3
66.8,243.2,-130.3
66.9,246.3,-131.7
66.9,249.5,-133
67.1,252.5,-133.3
67.2,255.6,-134
67.3,258.6,-134.7
67.4,261.7,-135.4
67.6,264.8,-136.2
67.7,268,-137.1
67.8,271.1,-138.1
67.9,274.2,-139
74.2,3.3,159.6
74.5,5.9,162.5
69.5,0.9,90.7
69.3,2.8,87
69.7,6.6,88.6
69.8,10,87.5
69.7,12.1,84.9
69.8,14.5,84.4
49.9,-8.7,-198.6
46.2,-11,-251.4
59.3,11.8,-73.6
57.1,15.4,-109.5
57.1,18.2,-111
57.3,21,-111.8
58.1,24.8,-102.2
57.7,27,-110
59.3,31.5,-89.7
57.5,33.5,-119.3
59.1,40.8,-100
59.9,44.2,-91.4
60.2,47.2,-90
60.1,49.8,-93.5
60.3,52.7,-92.5
60.6,55.6,-90.3
61,58.6,-87.7
60.7,61.2,-93.2
61,64.1,-91.5
60.6,66.5,-99.7
60.8,69.4,-99
61,72.3,-98.1
61.3,75.2,-96.2
61.6,78.2,-94.2
61.9,81.1,-92.1
62.2,84,-90
62.5,86.9,-88
62.8,89.7,-85.9
63.1,92.6,-83.8
63.4,95.5,-81.4
63.7,98.3,-79.1
64,101.1,-77.7
64.2,103.9,-77.1
64.3,106.7,-76.8
64.5,109.5,-76.7
64.6,112.3,-77.1
64.7,115.1,-79
64.6,117.9,-81.9
64.7,120.7,-82.6
64.9,123.5,-82.5
65,126.3,-82.9
65.1,129.1,-83.8
65.4,131.9,-81.6
65.7,134.7,-79.5
65.9,137.4,-78.2
66.2,140.2,-76.7
66.4,142.9,-75.4
66.7,145.7,-74.1
66.9,148.4,-72.9
67.1,151.2,-71.9
67.3,154,-71.6
67.5,156.7,-71.4
67.6,159.5,-71.4
67.8,162.3,-71.2
68,165,-70.7
68.2,167.8,-69.4
68.5,170.4,-67
68.8,173.1,-64.9
69,175.8,-64.1
69.2,178.5,-63.6
69.2,181.4,-65.8
69.2,184.4,-67.9
69.2,187.3,-70
69.4,190,-69.2
69.6,192.8,-69.1
69.7,195.6,-69.1
69.9,198.4,-69
70,201.1,-68.9
70.2,203.9,-69.2
70.3,206.7,-69.1
70.4,209.6,-69.8
70.6,212.4,-69.7
70.6,215.4,-71.6
70.6,218.4,-74.5
70.5,221.7,-79.2
70.3,225,-83.8
69.4,229.7,-101.3
69,233.7,-111.7
68.6,237.5,-119.8
68.4,241.1,-126.1
68.5,244.3,-128
68.5,247.6,-130.3
68.6,250.6,-131
68.7,253.7,-131.5
68.9,256.7,-131.9
69,259.8,-132.6
69.1,262.9,-133.6
69.2,266,-134.3
69.3,269.1,-135.2
69.5,272.2,-136
69.6,275.4,-137
75.7,5,164.3
71.1,-0.5,99.1
70,-0.4,81.2
70.5,2.7,86.9
70.5,6,84.2
70.8,8.5,85.5
70.7,10.5,82.2
70.9,14.3,83
49.3,-6,-233.4
55.6,8.7,-148.7
